danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,track_name,artist_name,realkey,preview_url
0.685,0.439,C#,-6.527,Minor,0.0895,0.00795,0.0889,0.0894,0.274,128.067,0v0SupskirVPwGrvu8HTV8,spotify:track:0v0SupskirVPwGrvu8HTV8,254529,4,United - RedMoon Remix,Eminence,C#Minor,4bd7719ba30ad81fb7cada48d0f3a561f036a676?cid=774b29d4f13844c495f206cafdad9c86
0.835,0.907,F#,-5.207,Major,0.0862,0.00123,0.00593,0.14,0.752,130.027,7E3aTborutkFTuMKxuI3Zn,spotify:track:7E3aTborutkFTuMKxuI3Zn,286145,4,Break Away,Soulero,F#Major,f3b2c49d732bb800561821bcf5f9ddccf363b0a3?cid=774b29d4f13844c495f206cafdad9c86
0.565,0.908,G#,-5.512,Minor,0.0804,0.000116,0.939,0.545,0.236,128.037,6DryAUwIXo7Pc7Wc0POIQO,spotify:track:6DryAUwIXo7Pc7Wc0POIQO,400834,4,Get Up,Hellberg,G#Minor,0a2936312ba39708fc4311496e3c41d2041740b8?cid=774b29d4f13844c495f206cafdad9c86
0.767,0.726,G#,-3.285,Minor,0.195,0.00239,4.64e-06,0.0422,0.941,129.936,43wc3k4VVePPSi5oxaGS8c,spotify:track:43wc3k4VVePPSi5oxaGS8c,238500,4,Starlight,Televisor,G#Minor,adb2b1ef9416a1dcf91f0c872e0e2441f2ad5d66?cid=774b29d4f13844c495f206cafdad9c86
0.659,0.442,G,-8.14,Minor,0.0332,0.021,0.359,0.0871,0.128,129.966,0INMCCeYPU2J1KKxUuRBRM,spotify:track:0INMCCeYPU2J1KKxUuRBRM,389870,4,Cynical,Mr FijiWiji,GMinor,95d6aadde5c3ad33f77e88541d2215d1a338a390?cid=774b29d4f13844c495f206cafdad9c86
0.553,0.786,D,-5.362,Minor,0.0312,0.178,0.00847,0.106,0.247,139.996,585nntRY5uN7fHtkd4gF0C,spotify:track:585nntRY5uN7fHtkd4gF0C,334720,4,Hummingbird,Tut Tut Child,DMinor,fc58fbc5f992314d720a0521b83369d5d64799c3?cid=774b29d4f13844c495f206cafdad9c86
0.521,0.895,E,-5.833,Minor,0.0314,0.0175,0.887,0.0889,0.0384,139.958,3YVossDmT1Ba1XgJ7Myfv9,spotify:track:3YVossDmT1Ba1XgJ7Myfv9,284544,4,Lilith,Varien,EMinor,59baaa1d7bf716e38990405e41ce9b52a9a165a3?cid=774b29d4f13844c495f206cafdad9c86
0.525,0.683,E,-4.254,Minor,0.0287,0.0688,0.0112,0.106,0.0375,139.867,6heVBJWu93F4MFxjVMXad3,spotify:track:6heVBJWu93F4MFxjVMXad3,267423,4,World's End,Day One,EMinor,091367fd4032a00a261b5fd07cfe1f9a52e853e0?cid=774b29d4f13844c495f206cafdad9c86
0.606,0.941,A#,-7.579,Minor,0.0399,0.00921,0.31,0.0993,0.523,140.0,3MEwQNDRmlC3LbaKvDdKgy,spotify:track:3MEwQNDRmlC3LbaKvDdKgy,294857,4,Eternity,Direct,A#Minor,a822537d65e9286f70286d809b92179c097d16f4?cid=774b29d4f13844c495f206cafdad9c86
0.474,0.764,E,-4.632,Minor,0.0311,0.00381,0.167,0.289,0.0336,87.032,1yFvyC5VhmfoJu7HcQCGAN,spotify:track:1yFvyC5VhmfoJu7HcQCGAN,279999,4,White City,Day One,EMinor,b5cf1ae42f6a1078f5295266ea9a1e3b27123fbc?cid=774b29d4f13844c495f206cafdad9c86
0.625,0.975,C,-9.215,Minor,0.0495,0.00404,0.859,0.163,0.273,139.981,01WPeuLpp9V2GDMERQfpR1,spotify:track:01WPeuLpp9V2GDMERQfpR1,227286,4,Motions,Stephen Walking,CMinor,a8f8c29dafea2f79745e640974e32fbe4cd3dcae?cid=774b29d4f13844c495f206cafdad9c86
0.705,0.789,F,-4.66,Major,0.0439,0.0017,0.157,0.0955,0.165,140.049,15mYwc5nvO42gvqVWm9qB6,spotify:track:15mYwc5nvO42gvqVWm9qB6,288112,4,Nights In Bangalore Pt,Varien,FMajor,f4172de603bdc092d00b04dd2ab5e7cf5d166ba7?cid=774b29d4f13844c495f206cafdad9c86
0.491,0.723,G#,-7.449,Major,0.0474,0.0236,0.547,0.0724,0.0771,143.064,6llt13wIsExuHE8cadskuU,spotify:track:6llt13wIsExuHE8cadskuU,258851,4,Ash,Rezonate,G#Major,fa250bed6dc1b8c00bd2d0cb9d7226f6f9a7fce8?cid=774b29d4f13844c495f206cafdad9c86
0.81,0.837,F,-5.504,Minor,0.381,0.00586,0.567,0.281,0.398,127.98,4KFvJqGqgsBxtsTzscqAiG,spotify:track:4KFvJqGqgsBxtsTzscqAiG,390585,4,Addicted,Skifonix,FMinor,9bae489a6e5dab88855c740ab3a875aaa5f7c191?cid=774b29d4f13844c495f206cafdad9c86
0.559,0.915,F#,-4.037,Minor,0.0961,0.00111,0.039,0.0852,0.0507,140.081,7yW5kmVbaWVT3zKYFGcU2L,spotify:track:7yW5kmVbaWVT3zKYFGcU2L,305644,4,Exogenesis,Rogue,F#Minor,8d912af5a537ed1634fe81896df73afcc751ca5a?cid=774b29d4f13844c495f206cafdad9c86
0.589,0.737,F#,-6.249,Minor,0.0711,0.00374,0.00315,0.14,0.189,127.997,2XsbGteXQCFYERLww9cwq7,spotify:track:2XsbGteXQCFYERLww9cwq7,337500,4,Sweet,I.Y.F.F.E.,F#Minor,8b2e7d5288b3aca4d01264a0cf01b9334a654524?cid=774b29d4f13844c495f206cafdad9c86
0.703,0.647,F#,-5.362,Minor,0.0561,0.000112,0.906,0.35,0.0892,128.035,44gD3O835SzfcObGSVBBBH,spotify:track:44gD3O835SzfcObGSVBBBH,315000,4,Grind,Stereotronique,F#Minor,8073c910280df5a68f9d627e32fb90a247e3a058?cid=774b29d4f13844c495f206cafdad9c86
0.914,0.533,G,-5.876,Minor,0.122,0.0433,0.406,0.079,0.348,128.001,0N66OuPy1bglQOrY81oNLD,spotify:track:0N66OuPy1bglQOrY81oNLD,362205,4,Bliss,Insan3lik3,GMinor,aad9fb0220f87364c4c197f113442c159c124449?cid=774b29d4f13844c495f206cafdad9c86
0.448,0.91,D,-3.033,Major,0.109,2.49e-05,0.729,0.685,0.498,172.981,4RrODbbjeossDT0qH94nCQ,spotify:track:4RrODbbjeossDT0qH94nCQ,271908,4,Whip-It,1UP,DMajor,85062828db2dd9fd5c1b9a467e03e78afeeefcf6?cid=774b29d4f13844c495f206cafdad9c86
0.446,0.75,A,-4.4,Minor,0.051,0.00724,0.151,0.172,0.181,86.988,51LUPjmMFbl4UFSqwEKbTK,spotify:track:51LUPjmMFbl4UFSqwEKbTK,374045,4,Origami,TwoThirds,AMinor,3b34152e7ff3894d38443875f9c625770f1785fb?cid=774b29d4f13844c495f206cafdad9c86
0.478,0.84,A#,-3.905,Major,0.0295,4e-05,0.658,0.11,0.342,175.018,2lUPWASNIa98dN97zJzMou,spotify:track:2lUPWASNIa98dN97zJzMou,274625,4,Concert Crush,MUZZ,A#Major,18e3b54a998bdb3bd0fb26a7f2bbb43240184e91?cid=774b29d4f13844c495f206cafdad9c86
0.601,0.754,F#,-7.472,Minor,0.134,0.00363,0.00183,0.441,0.293,130.738,1aiwhqv3fQ4BiG8R8jguS5,spotify:track:1aiwhqv3fQ4BiG8R8jguS5,3602558,4,Aftermath (Chaos Album,Monstercat,F#Minor,75672d72c354080f331299683476dcf7e0e86b6f?cid=774b29d4f13844c495f206cafdad9c86
0.39,0.854,F,-4.293,Major,0.0679,0.00342,0.0552,0.151,0.115,140.097,1RPGEttvMlEZCDkkGY94Yu,spotify:track:1RPGEttvMlEZCDkkGY94Yu,3068858,4,Aftermath (Order Album,Monstercat,FMajor,b9675e2051f76a9a8b0ede5c490ca1dbc5afa095?cid=774b29d4f13844c495f206cafdad9c86
0.577,0.811,F,-3.486,Minor,0.032,0.0182,9.66e-05,0.103,0.181,139.984,2IqjGuO7ksImDwt5OxFhZ1,spotify:track:2IqjGuO7ksImDwt5OxFhZ1,198857,4,Secrets,Veorra,FMinor,15cf44170a8c6f3d1e20bc4002a3cf994b8d5b6f?cid=774b29d4f13844c495f206cafdad9c86
0.598,0.804,A#,-5.568,Minor,0.122,0.0167,0.00289,0.246,0.522,150.032,5EJ5fTxfPeRyR9MseB5TD7,spotify:track:5EJ5fTxfPeRyR9MseB5TD7,198800,4,Color,Veorra,A#Minor,4fc27a7ced6fb31c2cc4981376a29a7d47901519?cid=774b29d4f13844c495f206cafdad9c86
0.514,0.879,G#,-4.22,Minor,0.0636,0.0241,0.0995,0.0564,0.737,160.017,2Vv2on3jP9LePjkxUm0QFy,spotify:track:2Vv2on3jP9LePjkxUm0QFy,174000,4,Late Nights,Veorra,G#Minor,6f543999d0c4e73b111ac632600571b9f9549800?cid=774b29d4f13844c495f206cafdad9c86
0.569,0.665,B,-5.061,Major,0.0261,0.0407,0.0127,0.109,0.214,135.054,2il3Y50BLiauLqlXJP22Bh,spotify:track:2il3Y50BLiauLqlXJP22Bh,220444,4,Gone,Veorra,BMajor,d74fbfd5685a68f42c9093385100c890a23ad26d?cid=774b29d4f13844c495f206cafdad9c86
0.646,0.918,C,-3.709,Major,0.0417,0.0235,0.041,0.0891,0.401,140.028,6AZ0l58vbw8oNquULJscDG,spotify:track:6AZ0l58vbw8oNquULJscDG,216000,4,Sinner,Veorra,CMajor,439d4b2404eef7666b5b2acf36ba60acca81aecd?cid=774b29d4f13844c495f206cafdad9c86
0.601,0.752,D,-3.699,Major,0.0516,0.0371,0.000247,0.11,0.282,160.061,0pfnWUQZ5G18l2yswZzypo,spotify:track:0pfnWUQZ5G18l2yswZzypo,186000,4,Lay Here,Veorra,DMajor,dc359d86a8855913812322b7773f56549f82166f?cid=774b29d4f13844c495f206cafdad9c86
0.484,0.771,C,-5.033,Minor,0.0337,0.412,0.0498,0.109,0.246,150.044,5JXpiWjQXWeLQo9mB8fzrT,spotify:track:5JXpiWjQXWeLQo9mB8fzrT,172800,4,Home,Veorra,CMinor,cb30055ebdf5ce37c79c8ef991f12b40b6a937cb?cid=774b29d4f13844c495f206cafdad9c86
0.276,0.449,E,-11.428,Major,0.0375,0.00782,0.783,0.108,0.278,101.687,33HRECrmuelZxOpid6XTNX,spotify:track:33HRECrmuelZxOpid6XTNX,230987,4,Alison,Slowdive,EMajor,d018cbbba91857ffd89612e43d22c2ee17e29d80?cid=774b29d4f13844c495f206cafdad9c86
0.181,0.486,F#,-14.236,Minor,0.0373,0.162,0.203,0.111,0.0545,154.573,1wXJjKJy5Pt38Bu3tUzTUL,spotify:track:1wXJjKJy5Pt38Bu3tUzTUL,266707,4,Machine Gun,Slowdive,F#Minor,fa1ee0b848a9900032903e6d7b325159c6dfb689?cid=774b29d4f13844c495f206cafdad9c86
0.172,0.745,E,-10.562,Minor,0.0374,0.0987,0.0073,0.235,0.491,184.934,4qyJE4D584f7qJCRSy7HOE,spotify:track:4qyJE4D584f7qJCRSy7HOE,194120,4,40 Days,Slowdive,EMinor,54b95ad4f7dd5a4e2fe58a58f4e54682a31639da?cid=774b29d4f13844c495f206cafdad9c86
0.362,0.455,A,-14.865,Minor,0.0355,0.632,0.329,0.141,0.157,69.424,1dmph9kxaIm9btfmCT9r2c,spotify:track:1dmph9kxaIm9btfmCT9r2c,288493,4,Sing,Slowdive,AMinor,e14f9bf8529a594a314946648db452937a1ee698?cid=774b29d4f13844c495f206cafdad9c86
0.547,0.0728,B,-23.403,Major,0.0388,0.573,0.776,0.105,0.232,75.33,5FuYgi1xinZAQyD5CYLpUJ,spotify:track:5FuYgi1xinZAQyD5CYLpUJ,137853,4,Here She Comes,Slowdive,BMajor,d05aaf1ad2e1cb17b697992811020006915c645f?cid=774b29d4f13844c495f206cafdad9c86
0.387,0.599,E,-8.277,Minor,0.0301,0.00365,0.789,0.134,0.443,137.936,76JhicgPtW4zbN72tpnMyA,spotify:track:76JhicgPtW4zbN72tpnMyA,357373,4,Souvlaki Space Station,Slowdive,EMinor,ebfce9ad08f43a3def6239463ce5e283fb4636e6?cid=774b29d4f13844c495f206cafdad9c86
0.33,0.532,D,-11.764,Major,0.0263,0.00101,0.709,0.101,0.218,93.512,0oxYB9GoOIDrdzniNdKC44,spotify:track:0oxYB9GoOIDrdzniNdKC44,285907,4,When the Sun Hits,Slowdive,DMajor,b0c568b7b06e18a9f27ccb52a7471b26b20d976d?cid=774b29d4f13844c495f206cafdad9c86
0.218,0.353,G,-15.165,Major,0.0301,0.687,0.892,0.0884,0.191,142.509,1I3f8tsoYbIPEgQ1TPvJPb,spotify:track:1I3f8tsoYbIPEgQ1TPvJPb,221133,4,Altogether,Slowdive,GMajor,197a58d95668393ab706d139c0ba587ae2c2efa9?cid=774b29d4f13844c495f206cafdad9c86
0.395,0.33,F#,-13.399,Minor,0.0301,0.437,0.675,0.0581,0.303,128.434,1G6E8yhilqdeZuduRrob1S,spotify:track:1G6E8yhilqdeZuduRrob1S,232947,4,Melon Yellow,Slowdive,F#Minor,d351304560102dd514e7aa4d1efe5f9540663791?cid=774b29d4f13844c495f206cafdad9c86
0.506,0.212,G#,-21.046,Minor,0.0325,0.625,0.918,0.117,0.265,146.355,3MmRfG64qt04Efx9gK9Ec8,spotify:track:3MmRfG64qt04Efx9gK9Ec8,218253,4,Dagger,Slowdive,G#Minor,b6a797335e5f59328ba5037660917068e26c428c?cid=774b29d4f13844c495f206cafdad9c86
0.746,0.976,E,-6.073,Minor,0.0682,0.367,0.274,0.111,0.384,118.965,2Gl1Qdx5Px5kVYe0PQoGI0,spotify:track:2Gl1Qdx5Px5kVYe0PQoGI0,201960,4,Be Above It,Tame Impala,EMinor,b228717514185d64c53e1a5ffd4314a26479fea7?cid=774b29d4f13844c495f206cafdad9c86
0.242,0.924,D#,-3.327,Major,0.0804,0.0302,0.461,0.36,0.33,129.155,0YuePEX4KyfLIPMdNLPwgQ,spotify:track:0YuePEX4KyfLIPMdNLPwgQ,186640,4,Endors Toi,Tame Impala,D#Major,57cf9723ce3b7dce0650d80d8e1485bd29f6327d?cid=774b29d4f13844c495f206cafdad9c86
0.496,0.929,G#,-2.279,Major,0.0503,0.249,0.131,0.0677,0.267,127.998,7qU7vhCPKhkDiJYGoboISc,spotify:track:7qU7vhCPKhkDiJYGoboISc,356947,4,Apocalypse Dreams,Tame Impala,G#Major,6f1e61765fa5c88f0f01f782f720297f1692d291?cid=774b29d4f13844c495f206cafdad9c86
0.25,0.942,F#,-3.235,Major,0.0545,0.0815,0.00097,0.367,0.822,161.333,6ewQE1dNPv9qqlnB1CxrvM,spotify:track:6ewQE1dNPv9qqlnB1CxrvM,271880,4,Mind Mischief,Tame Impala,F#Major,ec6d42c5f9e083bafc9f14e75c2cf38b0a6eee90?cid=774b29d4f13844c495f206cafdad9c86
0.396,0.884,G,-4.358,Major,0.0612,0.00609,0.0876,0.0578,0.485,101.097,0pJTrMWCiR0TuJ5FApIqrz,spotify:track:0pJTrMWCiR0TuJ5FApIqrz,312213,4,Music To Walk Home By,Tame Impala,GMajor,145d3dde9c4554fa614cacf14513f3b93fb1db8f?cid=774b29d4f13844c495f206cafdad9c86
0.516,0.871,G,-5.21,Major,0.0503,0.553,0.0282,0.0841,0.17,129.946,6IM45SqAURH6PrvziDs1RQ,spotify:track:6IM45SqAURH6PrvziDs1RQ,286093,4,Why Won't They Talk To,Tame Impala,GMajor,0634c39e5481a2bc5b4ab60e2e50a9d84dcb65fb?cid=774b29d4f13844c495f206cafdad9c86
0.303,0.9,D,-2.352,Minor,0.0574,0.0277,0.635,0.11,0.491,149.508,0LtOwyZoSNZKJWHqjzADpW,spotify:track:0LtOwyZoSNZKJWHqjzADpW,192960,4,Feels Like We Only Go ,Tame Impala,DMinor,4cd22f95bda82b5c6924fe507b5e76641b49e654?cid=774b29d4f13844c495f206cafdad9c86
0.485,0.814,C,-4.894,Minor,0.0356,0.0783,0.0128,0.273,0.658,123.997,2UYHP0RQqPFvue0Ygs5Amm,spotify:track:2UYHP0RQqPFvue0Ygs5Amm,353933,4,Keep On Lying,Tame Impala,CMinor,76d087dec5ccdd08c3698457a50c59e98ec69fb7?cid=774b29d4f13844c495f206cafdad9c86
0.598,0.553,A,-6.742,Minor,0.0397,0.562,0.157,0.257,0.533,123.075,6qZjm61s6u8Ead9sWxCDro,spotify:track:6qZjm61s6u8Ead9sWxCDro,211227,4,Elephant,Tame Impala,AMinor,bb55c4920c3cf48b6d8cca3bfedfdeb54809f847?cid=774b29d4f13844c495f206cafdad9c86
0.138,0.28,C,-7.66,Major,0.0368,0.219,0.0204,0.37,0.0752,141.335,4Klyx5dYqZV9YefSecDwDv,spotify:track:4Klyx5dYqZV9YefSecDwDv,57173,3,She Just Won't Believe,Tame Impala,CMajor,4d11cdc02997e153540f0728875dd542d1633dd7?cid=774b29d4f13844c495f206cafdad9c86
0.348,0.864,D#,-3.564,Major,0.0421,0.0444,0.483,0.0873,0.359,99.851,33JMMgxQKL3zJsZeMNC3gR,spotify:track:33JMMgxQKL3zJsZeMNC3gR,359947,4,Nothing That Has Happe,Tame Impala,D#Major,44687957a895d95edfc28b37e0aa16368bb29cfb?cid=774b29d4f13844c495f206cafdad9c86
0.286,0.806,G,-7.056,Minor,0.0937,0.956,0.0764,0.615,0.328,123.858,7Jk2pg4g0c5rz5AfkEGMRp,spotify:track:7Jk2pg4g0c5rz5AfkEGMRp,320293,3,Sun's Coming Up,Tame Impala,GMinor,b8d57400bb3a494ca501436e2775fba453f2f61c?cid=774b29d4f13844c495f206cafdad9c86
0.599,0.816,F#,-5.002,Minor,0.0514,0.00702,2.8e-06,0.508,0.595,126.02,3CVPyuuD6HxWXgPbbGqbg6,spotify:track:3CVPyuuD6HxWXgPbbGqbg6,270840,4,Are You What You Want ,Foster The People,F#Minor,4991d4f1174c3dc6963f3d4823381fe587eb61e9?cid=774b29d4f13844c495f206cafdad9c86
0.47,0.89,D,-4.672,Major,0.0456,0.000798,1.23e-05,0.196,0.628,154.982,6vtLtrPHZAo5OUy1Sk9BTH,spotify:track:6vtLtrPHZAo5OUy1Sk9BTH,263400,4,Ask Yourself,Foster The People,DMajor,c4095476158e8f802dcb1b9b6b5d0d1c89f4da16?cid=774b29d4f13844c495f206cafdad9c86
0.534,0.955,G,-4.447,Minor,0.0524,0.0219,0.00573,0.322,0.425,130.09,1yzbqrSF0vuaO7nuKYSd6f,spotify:track:1yzbqrSF0vuaO7nuKYSd6f,280040,4,Coming of Age,Foster The People,GMinor,1e5106dc2b09bf3ec5d5906256cf12a0cbee9135?cid=774b29d4f13844c495f206cafdad9c86
0.489,0.83,F#,-5.068,Minor,0.0332,0.211,0.000122,0.0962,0.364,84.946,4PZzEAYfBb26M5Fhm8xbZd,spotify:track:4PZzEAYfBb26M5Fhm8xbZd,317693,4,Nevermind,Foster The People,F#Minor,958a99c7f546143ca63231694f5c58a40d0534bd?cid=774b29d4f13844c495f206cafdad9c86
0.286,0.892,F,-3.767,Minor,0.0731,0.000561,0.00016,0.157,0.374,172.016,6eKEJZFWllRX4UALhPU967,spotify:track:6eKEJZFWllRX4UALhPU967,331187,4,Pseudologia Fantastica,Foster The People,FMinor,da9280ecf9cbb8a0ca1e7dd12243d383d1e60d9f?cid=774b29d4f13844c495f206cafdad9c86
0.213,0.122,B,-12.952,Minor,0.0308,0.904,0.516,0.256,0.408,66.576,5CJymOUq9zSLgGqwh6ToRW,spotify:track:5CJymOUq9zSLgGqwh6ToRW,33147,1,The Angelic Welcome of,Foster The People,BMinor,16d2c6ab8edaf90f913b7e2af4405d6d144af552?cid=774b29d4f13844c495f206cafdad9c86
0.651,0.866,C#,-3.831,Major,0.0584,0.00933,0.0,0.113,0.801,113.945,7tvOve5IkjYenvqScZ75iQ,spotify:track:7tvOve5IkjYenvqScZ75iQ,267827,4,Best Friend,Foster The People,C#Major,1790e4858b1c0ba384f0a7582a6702b66da05a0b?cid=774b29d4f13844c495f206cafdad9c86
0.515,0.913,G#,-4.345,Major,0.0524,0.000257,0.00174,0.284,0.266,119.989,0upcwsWXAgtSFAG72Ry9em,spotify:track:0upcwsWXAgtSFAG72Ry9em,279680,4,A Beginner's Guide to ,Foster The People,G#Major,7e5f94eee787414787160087bd16c35b6d1ffb6c?cid=774b29d4f13844c495f206cafdad9c86
0.568,0.423,D,-11.305,Major,0.025,0.67,0.00304,0.268,0.399,79.03,5FCVGQR6hEjneW8vPpeCk7,spotify:track:5FCVGQR6hEjneW8vPpeCk7,309880,4,Goats in Trees,Foster The People,DMajor,77278adeb9b779f195122bb3071d597b1b891e0d?cid=774b29d4f13844c495f206cafdad9c86
0.516,0.804,G#,-7.524,Major,0.0478,0.0103,0.0115,0.0981,0.263,134.998,78bu4n5qQrykz0OFKVOo48,spotify:track:78bu4n5qQrykz0OFKVOo48,269520,4,The Truth,Foster The People,G#Major,6232e4cbc74921c2d8a180166900a5c706cec92c?cid=774b29d4f13844c495f206cafdad9c86
0.52,0.046,E,-18.043,Major,0.0401,0.922,0.000603,0.357,0.0777,103.501,1NCpNh3FtNEFIDOx22umJW,spotify:track:1NCpNh3FtNEFIDOx22umJW,262133,4,Fire Escape,Foster The People,EMajor,803b8bd39c875e391426df02738a476946fd058e?cid=774b29d4f13844c495f206cafdad9c86
0.443,0.878,C,-3.241,Major,0.0406,0.00442,9.45e-05,0.09,0.51,129.958,1GjpSlPPKzrCFD0n8Zjhp3,spotify:track:1GjpSlPPKzrCFD0n8Zjhp3,212693,4,Do You Realize??,The Flaming Lips,CMajor,9665cf3578278b4314ba1a5c93779b2db7de1994?cid=774b29d4f13844c495f206cafdad9c86
0.552,0.953,C,-3.89,Major,0.128,0.19,0.0,0.117,0.574,156.137,6YpeKrAqSUQduSdnSsprZY,spotify:track:6YpeKrAqSUQduSdnSsprZY,282480,4,Yoshimi Battles the Pi,The Flaming Lips,CMajor,e2344eb6fdac1b69fdddac2e86f2f4629b69676a?cid=774b29d4f13844c495f206cafdad9c86
0.393,0.961,C,-3.641,Major,0.0716,0.000186,0.0359,0.316,0.373,130.555,7jo6o7VbTRCtthpi6NzlXZ,spotify:track:7jo6o7VbTRCtthpi6NzlXZ,256600,4,Race for the Prize (Sa,The Flaming Lips,CMajor,736bcc6c8ebe7b6c0fde1b3293a4041ab409e2c6?cid=774b29d4f13844c495f206cafdad9c86
0.464,0.759,C,-7.827,Minor,0.0373,0.00391,0.0492,0.351,0.639,170.317,423xtoHcy2wo9nifbhOrmQ,spotify:track:423xtoHcy2wo9nifbhOrmQ,258613,4,Waitin' for a Superman,The Flaming Lips,CMinor,b5d07649ed91cb102a07f0bee9e0d5c9a54ecc8f?cid=774b29d4f13844c495f206cafdad9c86
0.253,0.852,D,-8.031,Major,0.0807,0.347,0.00262,0.626,0.253,178.298,38sMh9wUDHbqLmsaoQDcqb,spotify:track:38sMh9wUDHbqLmsaoQDcqb,183107,4,When You Smile,The Flaming Lips,DMajor,65a678c1fdeef0a6c49cd122c33a072f357b845a?cid=774b29d4f13844c495f206cafdad9c86
0.291,0.646,G,-6.094,Major,0.0386,0.0811,0.000228,0.28,0.465,173.966,6EIw6e7iPNXf4sUnskU1sU,spotify:track:6EIw6e7iPNXf4sUnskU1sU,199613,4,She Don't Use Jelly,The Flaming Lips,GMajor,a7c3239e09c232eedf01746a38c15bd4592c74ed?cid=774b29d4f13844c495f206cafdad9c86
0.437,0.788,A,-6.76,Major,0.0344,0.0324,0.0165,0.16,0.383,120.35,32icozo8FCFI2R4MYNytit,spotify:track:32icozo8FCFI2R4MYNytit,278827,4,Bad Days - Aurally Exc,The Flaming Lips,AMajor,51dc18669614ba24038dc192a80cb433bfc72601?cid=774b29d4f13844c495f206cafdad9c86
0.53,0.95,A,-3.358,Major,0.234,0.0668,0.00094,0.244,0.315,99.002,3kso0oqR2HXqIY3MsCrgqO,spotify:track:3kso0oqR2HXqIY3MsCrgqO,222960,4,The W.A.N.D.,The Flaming Lips,AMajor,7a2d5357f5b48dee92f8aa7f5e1f88783ebab868?cid=774b29d4f13844c495f206cafdad9c86
0.392,0.778,D,-5.557,Minor,0.0405,0.0965,0.00352,0.122,0.312,160.194,0qzDvesGXsOlEFX8onJOu3,spotify:track:0qzDvesGXsOlEFX8onJOu3,240107,4,Silver Trembling Hands,The Flaming Lips,DMinor,8b8a4ec28d4680e2ed778a184116fe85af2a4a58?cid=774b29d4f13844c495f206cafdad9c86
0.475,0.676,D,-8.814,Major,0.0558,0.0304,0.414,0.0663,0.362,149.994,2pjQqdF9iPTYQYM2T0Cufa,spotify:track:2pjQqdF9iPTYQYM2T0Cufa,290693,4,The Castle,The Flaming Lips,DMajor,f4985cd74ae889a9119953c8b41f6a787f5d842f?cid=774b29d4f13844c495f206cafdad9c86
0.627,0.814,E,-4.551,Major,0.0505,0.0125,7.67e-05,0.781,0.311,108.006,0RSII9ULLW3eYDKRh2ge3r,spotify:track:0RSII9ULLW3eYDKRh2ge3r,294760,4,The Yeah Yeah Yeah Son,The Flaming Lips,EMajor,f128160f2f527339a2ee6682b22cdbf588e4b718?cid=774b29d4f13844c495f206cafdad9c86
0.543,0.827,C#,-5.69,Major,0.03,0.00491,0.0313,0.0744,0.476,114.001,66QzJkyag2NRX8d8R5HTpU,spotify:track:66QzJkyag2NRX8d8R5HTpU,237394,4,Dreaming,Say Sue Me,C#Major,8c08403ff229b7203ff2710f7c4ed450a948eb43?cid=774b29d4f13844c495f206cafdad9c86
0.67,0.719,A#,-6.501,Major,0.0253,0.0845,0.164,0.0957,0.849,107.034,6c9xVkJFjiEgLqyGA9D65Y,spotify:track:6c9xVkJFjiEgLqyGA9D65Y,233705,4,Do You Wanna Dance,Say Sue Me,A#Major,8cd15e3c6171c52f040d1ead4ea0f93dc8f15794?cid=774b29d4f13844c495f206cafdad9c86
0.248,0.914,B,-4.956,Major,0.0716,0.0154,0.165,0.363,0.534,132.496,5thIAshUXDo6jSTaZPVfJ3,spotify:track:5thIAshUXDo6jSTaZPVfJ3,273862,5,Beginning To See The L,Say Sue Me,BMajor,d717e7afec29fc015d8cbc24607f7264c6aa5fbd?cid=774b29d4f13844c495f206cafdad9c86
0.429,0.894,A#,-4.052,Minor,0.0386,0.000283,0.00302,0.18,0.96,172.152,30osl60SGA0UiuBmrckN0f,spotify:track:30osl60SGA0UiuBmrckN0f,182246,4,Rockaway Beach,Say Sue Me,A#Minor,74237b763bff77afd8c0cb62da1cb87e42a2f52c?cid=774b29d4f13844c495f206cafdad9c86
0.568,0.802,G,-5.034,Minor,0.0354,0.133,0.0224,0.0983,0.352,159.844,6NijhaDhaxRXhzjwP3cQiG,spotify:track:6NijhaDhaxRXhzjwP3cQiG,196500,4,Set Free,Veorra,GMinor,dfc5f4de6de344dd59572301c04ec4c9395250de?cid=774b29d4f13844c495f206cafdad9c86
0.558,0.785,G,-3.58,Major,0.0342,0.0614,0.000586,0.0941,0.0843,149.921,3Rpl6yBjkVFgaYmw9HKqMu,spotify:track:3Rpl6yBjkVFgaYmw9HKqMu,224000,4,The City,Veorra,GMajor,1c60d581e7cacf8685c5a3a622d50559db2c94ae?cid=774b29d4f13844c495f206cafdad9c86
0.566,0.564,G,-7.397,Minor,0.032,0.0297,0.0102,0.0928,0.133,140.051,19916uKFpyBCtTzaMoJwv1,spotify:track:19916uKFpyBCtTzaMoJwv1,250286,4,Silk,Veorra,GMinor,5710f32c7f124466f92f3498360affec64b6a519?cid=774b29d4f13844c495f206cafdad9c86
0.614,0.872,C,-3.329,Minor,0.0573,0.0333,0.0103,0.164,0.39,159.997,0VlrUeXXJXN3xQN0UV2f03,spotify:track:0VlrUeXXJXN3xQN0UV2f03,213000,4,Strangers,Veorra,CMinor,8fb315a8f4b1ec3d32249ba0b4d9631a8f242889?cid=774b29d4f13844c495f206cafdad9c86
